Date;Material;Plant;Requested_Volume
07.04.2017;B120BP;E580;4238
08.04.2017;B120BP;E580;0
09.04.2017;B120BP;E580;0
10.04.2017;B120BP;E580;4114
11.04.2017;B120BP;E580;5059
12.04.2017;B120BP;E580;4252
13.04.2017;B120BP;E580;3117
14.04.2017;B120BP;E580;214
15.04.2017;B120BP;E580;0
16.04.2017;B120BP;E580;0
17.04.2017;B120BP;E580;4418
18.04.2017;B120BP;E580;4423
19.04.2017;B120BP;E580;4469
20.04.2017;B120BP;E580;4412
21.04.2017;B120BP;E580;3723
22.04.2017;B120BP;E580;0
23.04.2017;B120BP;E580;0
24.04.2017;B120BP;E580;3425
25.04.2017;B120BP;E580;2437
26.04.2017;B120BP;E580;3518
27.04.2017;B120BP;E580;4274
28.04.2017;B120BP;E580;4415
29.04.2017;B120BP;E580;0
30.04.2017;B120BP;E580;0
01.05.2017;B120BP;E580;3321
02.05.2017;B120BP;E580;3636
03.05.2017;B120BP;E580;2711
04.05.2017;B120BP;E580;4677
05.05.2017;B120BP;E580;3302
06.05.2017;B120BP;E580;0
07.05.2017;B120BP;E580;0
08.05.2017;B120BP;E580;6340
09.05.2017;B120BP;E580;4414
10.05.2017;B120BP;E580;3077
11.05.2017;B120BP;E580;4270
12.05.2017;B120BP;E580;3095
13.05.2017;B120BP;E580;0
14.05.2017;B120BP;E580;0
15.05.2017;B120BP;E580;3263
16.05.2017;B120BP;E580;2686
17.05.2017;B120BP;E580;3032
18.05.2017;B120BP;E580;2836
19.05.2017;B120BP;E580;2896
20.05.2017;B120BP;E580;0
21.05.2017;B120BP;E580;0
22.05.2017;B120BP;E580;3955
23.05.2017;B120BP;E580;3520
24.05.2017;B120BP;E580;3131
25.05.2017;B120BP;E580;3172
26.05.2017;B120BP;E580;3199
27.05.2017;B120BP;E580;0
28.05.2017;B120BP;E580;0
29.05.2017;B120BP;E580;0
30.05.2017;B120BP;E580;3683
31.05.2017;B120BP;E580;3177
01.06.2017;B120BP;E580;3440
02.06.2017;B120BP;E580;4102
03.06.2017;B120BP;E580;0
04.06.2017;B120BP;E580;0
05.06.2017;B120BP;E580;3704
06.06.2017;B120BP;E580;3718
07.06.2017;B120BP;E580;4608
08.06.2017;B120BP;E580;3726
09.06.2017;B120BP;E580;3901
10.06.2017;B120BP;E580;0
11.06.2017;B120BP;E580;0
12.06.2017;B120BP;E580;2179
13.06.2017;B120BP;E580;3247
14.06.2017;B120BP;E580;3532
15.06.2017;B120BP;E580;3961
16.06.2017;B120BP;E580;4134
17.06.2017;B120BP;E580;0
18.06.2017;B120BP;E580;0
19.06.2017;B120BP;E580;3399
20.06.2017;B120BP;E580;3108
21.06.2017;B120BP;E580;4264
22.06.2017;B120BP;E580;3833
23.06.2017;B120BP;E580;6317
24.06.2017;B120BP;E580;0
25.06.2017;B120BP;E580;30
26.06.2017;B120BP;E580;3563
27.06.2017;B120BP;E580;3768
28.06.2017;B120BP;E580;2593
29.06.2017;B120BP;E580;2950
30.06.2017;B120BP;E580;3579
01.07.2017;B120BP;E580;0
02.07.2017;B120BP;E580;0
03.07.2017;B120BP;E580;3088
04.07.2017;B120BP;E580;0
05.07.2017;B120BP;E580;3200
06.07.2017;B120BP;E580;3753
07.07.2017;B120BP;E580;3270
08.07.2017;B120BP;E580;0
09.07.2017;B120BP;E580;0
10.07.2017;B120BP;E580;3366
11.07.2017;B120BP;E580;4804
12.07.2017;B120BP;E580;2341
13.07.2017;B120BP;E580;4103
14.07.2017;B120BP;E580;2936
15.07.2017;B120BP;E580;0
16.07.2017;B120BP;E580;0
17.07.2017;B120BP;E580;2339
18.07.2017;B120BP;E580;3493
19.07.2017;B120BP;E580;2928
20.07.2017;B120BP;E580;3028
21.07.2017;B120BP;E580;3802
22.07.2017;B120BP;E580;0
23.07.2017;B120BP;E580;0
24.07.2017;B120BP;E580;2824
25.07.2017;B120BP;E580;2999
26.07.2017;B120BP;E580;4618
27.07.2017;B120BP;E580;4350
28.07.2017;B120BP;E580;0
29.07.2017;B120BP;E580;0
30.07.2017;B120BP;E580;0
31.07.2017;B120BP;E580;0
01.08.2017;B120BP;E580;4508
02.08.2017;B120BP;E580;4168
03.08.2017;B120BP;E580;2926
04.08.2017;B120BP;E580;3226
05.08.2017;B120BP;E580;0
06.08.2017;B120BP;E580;0
07.08.2017;B120BP;E580;3867
08.08.2017;B120BP;E580;5586
09.08.2017;B120BP;E580;4170
10.08.2017;B120BP;E580;3253
11.08.2017;B120BP;E580;2989
12.08.2017;B120BP;E580;0
13.08.2017;B120BP;E580;0
14.08.2017;B120BP;E580;4047
15.08.2017;B120BP;E580;3598
16.08.2017;B120BP;E580;3209
17.08.2017;B120BP;E580;3326
18.08.2017;B120BP;E580;4593
19.08.2017;B120BP;E580;0
20.08.2017;B120BP;E580;0
21.08.2017;B120BP;E580;3715
22.08.2017;B120BP;E580;3736
23.08.2017;B120BP;E580;5109
24.08.2017;B120BP;E580;4097
25.08.2017;B120BP;E580;4892
26.08.2017;B120BP;E580;0
27.08.2017;B120BP;E580;0
28.08.2017;B120BP;E580;3531
29.08.2017;B120BP;E580;3041
30.08.2017;B120BP;E580;3946
31.08.2017;B120BP;E580;4114
01.09.2017;B120BP;E580;3358
02.09.2017;B120BP;E580;0
03.09.2017;B120BP;E580;0
04.09.2017;B120BP;E580;0
05.09.2017;B120BP;E580;4151
06.09.2017;B120BP;E580;3675
07.09.2017;B120BP;E580;3907
08.09.2017;B120BP;E580;2549
09.09.2017;B120BP;E580;0
10.09.2017;B120BP;E580;0
11.09.2017;B120BP;E580;3386
12.09.2017;B120BP;E580;2950
13.09.2017;B120BP;E580;2927
14.09.2017;B120BP;E580;2533
15.09.2017;B120BP;E580;3410
16.09.2017;B120BP;E580;0
17.09.2017;B120BP;E580;0
18.09.2017;B120BP;E580;3540
19.09.2017;B120BP;E580;3108
20.09.2017;B120BP;E580;3325
21.09.2017;B120BP;E580;2763
22.09.2017;B120BP;E580;3054
23.09.2017;B120BP;E580;0
24.09.2017;B120BP;E580;0
25.09.2017;B120BP;E580;3089
26.09.2017;B120BP;E580;3309
27.09.2017;B120BP;E580;2990
28.09.2017;B120BP;E580;4907
29.09.2017;B120BP;E580;4888
30.09.2017;B120BP;E580;0
01.10.2017;B120BP;E580;0
02.10.2017;B120BP;E580;2703
03.10.2017;B120BP;E580;4220
04.10.2017;B120BP;E580;5314
05.10.2017;B120BP;E580;5043
06.10.2017;B120BP;E580;5199
07.10.2017;B120BP;E580;0
08.10.2017;B120BP;E580;0
09.10.2017;B120BP;E580;5065
10.10.2017;B120BP;E580;2557
11.10.2017;B120BP;E580;4201
12.10.2017;B120BP;E580;4733
13.10.2017;B120BP;E580;4425
14.10.2017;B120BP;E580;0
15.10.2017;B120BP;E580;0
16.10.2017;B120BP;E580;2911
17.10.2017;B120BP;E580;2972
18.10.2017;B120BP;E580;2600
19.10.2017;B120BP;E580;3516
20.10.2017;B120BP;E580;2652
21.10.2017;B120BP;E580;0
22.10.2017;B120BP;E580;0
23.10.2017;B120BP;E580;4134
24.10.2017;B120BP;E580;4362
25.10.2017;B120BP;E580;4401
26.10.2017;B120BP;E580;3799
27.10.2017;B120BP;E580;2082
28.10.2017;B120BP;E580;0
29.10.2017;B120BP;E580;0
30.10.2017;B120BP;E580;4179
31.10.2017;B120BP;E580;4670
01.11.2017;B120BP;E580;3737
02.11.2017;B120BP;E580;3361
03.11.2017;B120BP;E580;4096
04.11.2017;B120BP;E580;0
05.11.2017;B120BP;E580;0
06.11.2017;B120BP;E580;3899
07.11.2017;B120BP;E580;3567
08.11.2017;B120BP;E580;4613
09.11.2017;B120BP;E580;3873
10.11.2017;B120BP;E580;4521
11.11.2017;B120BP;E580;0
12.11.2017;B120BP;E580;0
13.11.2017;B120BP;E580;2917
14.11.2017;B120BP;E580;4989
15.11.2017;B120BP;E580;2794
16.11.2017;B120BP;E580;2685
17.11.2017;B120BP;E580;4470
18.11.2017;B120BP;E580;0
19.11.2017;B120BP;E580;0
20.11.2017;B120BP;E580;4290
21.11.2017;B120BP;E580;3477
22.11.2017;B120BP;E580;4209
23.11.2017;B120BP;E580;0
24.11.2017;B120BP;E580;0
25.11.2017;B120BP;E580;0
26.11.2017;B120BP;E580;0
27.11.2017;B120BP;E580;4052
28.11.2017;B120BP;E580;4074
29.11.2017;B120BP;E580;5228
30.11.2017;B120BP;E580;3738
01.12.2017;B120BP;E580;4596
02.12.2017;B120BP;E580;0
03.12.2017;B120BP;E580;0
04.12.2017;B120BP;E580;4422
05.12.2017;B120BP;E580;3032
06.12.2017;B120BP;E580;3420
07.12.2017;B120BP;E580;2999
08.12.2017;B120BP;E580;3828
09.12.2017;B120BP;E580;0
10.12.2017;B120BP;E580;0
11.12.2017;B120BP;E580;3252
12.12.2017;B120BP;E580;3068
13.12.2017;B120BP;E580;2946
14.12.2017;B120BP;E580;3224
15.12.2017;B120BP;E580;254
16.12.2017;B120BP;E580;0
17.12.2017;B120BP;E580;0
18.12.2017;B120BP;E580;3638
19.12.2017;B120BP;E580;2596
20.12.2017;B120BP;E580;3943
21.12.2017;B120BP;E580;2608
22.12.2017;B120BP;E580;2770
23.12.2017;B120BP;E580;0
24.12.2017;B120BP;E580;0
25.12.2017;B120BP;E580;0
26.12.2017;B120BP;E580;3
27.12.2017;B120BP;E580;76
28.12.2017;B120BP;E580;108
29.12.2017;B120BP;E580;0
30.12.2017;B120BP;E580;0
31.12.2017;B120BP;E580;0
01.01.2018;B120BP;E580;0
02.01.2018;B120BP;E580;3313
03.01.2018;B120BP;E580;3396
04.01.2018;B120BP;E580;2775
05.01.2018;B120BP;E580;3984
06.01.2018;B120BP;E580;0
07.01.2018;B120BP;E580;0
08.01.2018;B120BP;E580;4034
09.01.2018;B120BP;E580;2507
10.01.2018;B120BP;E580;4002
11.01.2018;B120BP;E580;3878
12.01.2018;B120BP;E580;5492
13.01.2018;B120BP;E580;0
14.01.2018;B120BP;E580;0
15.01.2018;B120BP;E580;4586
16.01.2018;B120BP;E580;3571
17.01.2018;B120BP;E580;4160
18.01.2018;B120BP;E580;2669
19.01.2018;B120BP;E580;4348
20.01.2018;B120BP;E580;0
21.01.2018;B120BP;E580;0
22.01.2018;B120BP;E580;3192
23.01.2018;B120BP;E580;3679
24.01.2018;B120BP;E580;3605
25.01.2018;B120BP;E580;4175
26.01.2018;B120BP;E580;5099
27.01.2018;B120BP;E580;0
28.01.2018;B120BP;E580;0
29.01.2018;B120BP;E580;3926
30.01.2018;B120BP;E580;4035
31.01.2018;B120BP;E580;3717
01.02.2018;B120BP;E580;3266
02.02.2018;B120BP;E580;3331
03.02.2018;B120BP;E580;0
04.02.2018;B120BP;E580;0
05.02.2018;B120BP;E580;5285
06.02.2018;B120BP;E580;4139
07.02.2018;B120BP;E580;3939
08.02.2018;B120BP;E580;4234
09.02.2018;B120BP;E580;4231
10.02.2018;B120BP;E580;0
11.02.2018;B120BP;E580;0
12.02.2018;B120BP;E580;3329
13.02.2018;B120BP;E580;4970
14.02.2018;B120BP;E580;4161
15.02.2018;B120BP;E580;4649
16.02.2018;B120BP;E580;4401
17.02.2018;B120BP;E580;0
18.02.2018;B120BP;E580;0
19.02.2018;B120BP;E580;3465
20.02.2018;B120BP;E580;2662
21.02.2018;B120BP;E580;3452
22.02.2018;B120BP;E580;3126
23.02.2018;B120BP;E580;4247
24.02.2018;B120BP;E580;0
25.02.2018;B120BP;E580;0
26.02.2018;B120BP;E580;3292
27.02.2018;B120BP;E580;2915
28.02.2018;B120BP;E580;2549
01.03.2018;B120BP;E580;2439
02.03.2018;B120BP;E580;2758
03.03.2018;B120BP;E580;0
04.03.2018;B120BP;E580;0
05.03.2018;B120BP;E580;2707
06.03.2018;B120BP;E580;3946
07.03.2018;B120BP;E580;3815
08.03.2018;B120BP;E580;1753
09.03.2018;B120BP;E580;4507
10.03.2018;B120BP;E580;0
11.03.2018;B120BP;E580;0
12.03.2018;B120BP;E580;3080
13.03.2018;B120BP;E580;2799
14.03.2018;B120BP;E580;2911
15.03.2018;B120BP;E580;3137
16.03.2018;B120BP;E580;2680
17.03.2018;B120BP;E580;0
18.03.2018;B120BP;E580;0
19.03.2018;B120BP;E580;2713
20.03.2018;B120BP;E580;3294
21.03.2018;B120BP;E580;3692
22.03.2018;B120BP;E580;4202
23.03.2018;B120BP;E580;4186
24.03.2018;B120BP;E580;0
25.03.2018;B120BP;E580;0
26.03.2018;B120BP;E580;2516
27.03.2018;B120BP;E580;2820
28.03.2018;B120BP;E580;3446
29.03.2018;B120BP;E580;4056
30.03.2018;B120BP;E580;0
31.03.2018;B120BP;E580;0
01.04.2018;B120BP;E580;0
02.04.2018;B120BP;E580;3471
03.04.2018;B120BP;E580;3814
04.04.2018;B120BP;E580;5192
05.04.2018;B120BP;E580;4397
06.04.2018;B120BP;E580;6460
07.04.2018;B120BP;E580;0
08.04.2018;B120BP;E580;0
09.04.2018;B120BP;E580;3280
10.04.2018;B120BP;E580;3671
11.04.2018;B120BP;E580;4452
12.04.2018;B120BP;E580;3253
13.04.2018;B120BP;E580;2246
14.04.2018;B120BP;E580;0
15.04.2018;B120BP;E580;0
16.04.2018;B120BP;E580;3281
17.04.2018;B120BP;E580;4009
18.04.2018;B120BP;E580;3604
19.04.2018;B120BP;E580;4817
20.04.2018;B120BP;E580;3693
21.04.2018;B120BP;E580;0
22.04.2018;B120BP;E580;0
23.04.2018;B120BP;E580;3346
24.04.2018;B120BP;E580;2450
25.04.2018;B120BP;E580;3723
26.04.2018;B120BP;E580;3968
27.04.2018;B120BP;E580;3721
28.04.2018;B120BP;E580;0
29.04.2018;B120BP;E580;0
30.04.2018;B120BP;E580;3039
01.05.2018;B120BP;E580;3317
02.05.2018;B120BP;E580;4241
03.05.2018;B120BP;E580;2453
04.05.2018;B120BP;E580;3830
05.05.2018;B120BP;E580;0
06.05.2018;B120BP;E580;0
07.05.2018;B120BP;E580;3580
08.05.2018;B120BP;E580;2992
09.05.2018;B120BP;E580;3624
10.05.2018;B120BP;E580;4100
11.05.2018;B120BP;E580;2736
12.05.2018;B120BP;E580;0
13.05.2018;B120BP;E580;0
14.05.2018;B120BP;E580;3441
15.05.2018;B120BP;E580;3224
16.05.2018;B120BP;E580;3688
17.05.2018;B120BP;E580;2858
18.05.2018;B120BP;E580;4247
19.05.2018;B120BP;E580;0
20.05.2018;B120BP;E580;0
21.05.2018;B120BP;E580;3041
22.05.2018;B120BP;E580;3965
23.05.2018;B120BP;E580;3852
24.05.2018;B120BP;E580;2701
25.05.2018;B120BP;E580;3723
26.05.2018;B120BP;E580;0
27.05.2018;B120BP;E580;0
28.05.2018;B120BP;E580;0
29.05.2018;B120BP;E580;3113
30.05.2018;B120BP;E580;3230
31.05.2018;B120BP;E580;3473
01.06.2018;B120BP;E580;4151
02.06.2018;B120BP;E580;0
03.06.2018;B120BP;E580;0
04.06.2018;B120BP;E580;3984
05.06.2018;B120BP;E580;4445
06.06.2018;B120BP;E580;3372
07.06.2018;B120BP;E580;3629
08.06.2018;B120BP;E580;4007
09.06.2018;B120BP;E580;0
10.06.2018;B120BP;E580;0
11.06.2018;B120BP;E580;4149
12.06.2018;B120BP;E580;2885
13.06.2018;B120BP;E580;3778
14.06.2018;B120BP;E580;3310
15.06.2018;B120BP;E580;2469
16.06.2018;B120BP;E580;0
17.06.2018;B120BP;E580;0
18.06.2018;B120BP;E580;3130
19.06.2018;B120BP;E580;4228
20.06.2018;B120BP;E580;2933
21.06.2018;B120BP;E580;4013
22.06.2018;B120BP;E580;4145
23.06.2018;B120BP;E580;0
24.06.2018;B120BP;E580;0
25.06.2018;B120BP;E580;3045
26.06.2018;B120BP;E580;2637
27.06.2018;B120BP;E580;3922
28.06.2018;B120BP;E580;3122
29.06.2018;B120BP;E580;3450
30.06.2018;B120BP;E580;0
01.07.2018;B120BP;E580;0
02.07.2018;B120BP;E580;3479
03.07.2018;B120BP;E580;4229
04.07.2018;B120BP;E580;0
05.07.2018;B120BP;E580;3485
06.07.2018;B120BP;E580;3503
07.07.2018;B120BP;E580;0
08.07.2018;B120BP;E580;0
09.07.2018;B120BP;E580;3449
10.07.2018;B120BP;E580;4341
11.07.2018;B120BP;E580;3404
12.07.2018;B120BP;E580;4086
13.07.2018;B120BP;E580;2476
14.07.2018;B120BP;E580;0
15.07.2018;B120BP;E580;0
16.07.2018;B120BP;E580;3887
17.07.2018;B120BP;E580;3965
18.07.2018;B120BP;E580;2505
19.07.2018;B120BP;E580;4450
20.07.2018;B120BP;E580;4453
21.07.2018;B120BP;E580;0
22.07.2018;B120BP;E580;0
23.07.2018;B120BP;E580;3775
24.07.2018;B120BP;E580;3132
25.07.2018;B120BP;E580;2936
26.07.2018;B120BP;E580;3066
27.07.2018;B120BP;E580;1917
28.07.2018;B120BP;E580;0
29.07.2018;B120BP;E580;0
30.07.2018;B120BP;E580;53
31.07.2018;B120BP;E580;0
01.08.2018;B120BP;E580;2854
02.08.2018;B120BP;E580;5217
03.08.2018;B120BP;E580;4032
04.08.2018;B120BP;E580;0
05.08.2018;B120BP;E580;0
06.08.2018;B120BP;E580;3722
07.08.2018;B120BP;E580;4421
08.08.2018;B120BP;E580;4034
09.08.2018;B120BP;E580;2296
10.08.2018;B120BP;E580;3047
11.08.2018;B120BP;E580;0
12.08.2018;B120BP;E580;0
13.08.2018;B120BP;E580;3366
14.08.2018;B120BP;E580;3330
15.08.2018;B120BP;E580;2974
16.08.2018;B120BP;E580;3682
17.08.2018;B120BP;E580;3132
18.08.2018;B120BP;E580;0
19.08.2018;B120BP;E580;0
20.08.2018;B120BP;E580;3184
21.08.2018;B120BP;E580;2514
22.08.2018;B120BP;E580;3458
23.08.2018;B120BP;E580;3196
24.08.2018;B120BP;E580;3486
25.08.2018;B120BP;E580;0
26.08.2018;B120BP;E580;0
27.08.2018;B120BP;E580;3548
28.08.2018;B120BP;E580;2362
29.08.2018;B120BP;E580;2359
30.08.2018;B120BP;E580;3536
31.08.2018;B120BP;E580;3403
01.09.2018;B120BP;E580;0
02.09.2018;B120BP;E580;0
03.09.2018;B120BP;E580;0
04.09.2018;B120BP;E580;3798
05.09.2018;B120BP;E580;3514
06.09.2018;B120BP;E580;3863
07.09.2018;B120BP;E580;3396
08.09.2018;B120BP;E580;0
09.09.2018;B120BP;E580;0
10.09.2018;B120BP;E580;2919
11.09.2018;B120BP;E580;4454
12.09.2018;B120BP;E580;3134
13.09.2018;B120BP;E580;3412
14.09.2018;B120BP;E580;3531
15.09.2018;B120BP;E580;0
16.09.2018;B120BP;E580;0
17.09.2018;B120BP;E580;4939
18.09.2018;B120BP;E580;3312
19.09.2018;B120BP;E580;3768
20.09.2018;B120BP;E580;4829
21.09.2018;B120BP;E580;3540
22.09.2018;B120BP;E580;0
23.09.2018;B120BP;E580;0
24.09.2018;B120BP;E580;2697
25.09.2018;B120BP;E580;3644
26.09.2018;B120BP;E580;6115
27.09.2018;B120BP;E580;2771
28.09.2018;B120BP;E580;2816
29.09.2018;B120BP;E580;0
30.09.2018;B120BP;E580;0
01.10.2018;B120BP;E580;3046
02.10.2018;B120BP;E580;2960
03.10.2018;B120BP;E580;4201
04.10.2018;B120BP;E580;2217
05.10.2018;B120BP;E580;3281
06.10.2018;B120BP;E580;0
07.10.2018;B120BP;E580;0
08.10.2018;B120BP;E580;2535
09.10.2018;B120BP;E580;1902
10.10.2018;B120BP;E580;3413
11.10.2018;B120BP;E580;2602
12.10.2018;B120BP;E580;3732
13.10.2018;B120BP;E580;0
14.10.2018;B120BP;E580;0
15.10.2018;B120BP;E580;3068
16.10.2018;B120BP;E580;3847
17.10.2018;B120BP;E580;4198
18.10.2018;B120BP;E580;3791
19.10.2018;B120BP;E580;3035
20.10.2018;B120BP;E580;0
21.10.2018;B120BP;E580;0
22.10.2018;B120BP;E580;2474
23.10.2018;B120BP;E580;4041
24.10.2018;B120BP;E580;2558
25.10.2018;B120BP;E580;3770
26.10.2018;B120BP;E580;1952
27.10.2018;B120BP;E580;0
28.10.2018;B120BP;E580;0
29.10.2018;B120BP;E580;1784
30.10.2018;B120BP;E580;2680
31.10.2018;B120BP;E580;3370
01.11.2018;B120BP;E580;2598
02.11.2018;B120BP;E580;3084
03.11.2018;B120BP;E580;0
04.11.2018;B120BP;E580;0
05.11.2018;B120BP;E580;1818
06.11.2018;B120BP;E580;2817
07.11.2018;B120BP;E580;2594
08.11.2018;B120BP;E580;2667
09.11.2018;B120BP;E580;3015
10.11.2018;B120BP;E580;0
11.11.2018;B120BP;E580;0
12.11.2018;B120BP;E580;2932
13.11.2018;B120BP;E580;2804
14.11.2018;B120BP;E580;2231
15.11.2018;B120BP;E580;2275
16.11.2018;B120BP;E580;2431
17.11.2018;B120BP;E580;0
18.11.2018;B120BP;E580;0
19.11.2018;B120BP;E580;3005
20.11.2018;B120BP;E580;4147
21.11.2018;B120BP;E580;3395
22.11.2018;B120BP;E580;0
23.11.2018;B120BP;E580;0
24.11.2018;B120BP;E580;0
25.11.2018;B120BP;E580;0
26.11.2018;B120BP;E580;3266
27.11.2018;B120BP;E580;2495
28.11.2018;B120BP;E580;2961
29.11.2018;B120BP;E580;4542
30.11.2018;B120BP;E580;3351
01.12.2018;B120BP;E580;0
02.12.2018;B120BP;E580;0
03.12.2018;B120BP;E580;3887
04.12.2018;B120BP;E580;3333
05.12.2018;B120BP;E580;4300
06.12.2018;B120BP;E580;3356
07.12.2018;B120BP;E580;4734
08.12.2018;B120BP;E580;0
09.12.2018;B120BP;E580;0
10.12.2018;B120BP;E580;2154
11.12.2018;B120BP;E580;3557
12.12.2018;B120BP;E580;3414
13.12.2018;B120BP;E580;3075
14.12.2018;B120BP;E580;3589
15.12.2018;B120BP;E580;0
16.12.2018;B120BP;E580;0
17.12.2018;B120BP;E580;2702
18.12.2018;B120BP;E580;2826
19.12.2018;B120BP;E580;4071
20.12.2018;B120BP;E580;2734
21.12.2018;B120BP;E580;2942
22.12.2018;B120BP;E580;0
23.12.2018;B120BP;E580;0
24.12.2018;B120BP;E580;68
25.12.2018;B120BP;E580;0
26.12.2018;B120BP;E580;1200
27.12.2018;B120BP;E580;1789
28.12.2018;B120BP;E580;2861
29.12.2018;B120BP;E580;0
30.12.2018;B120BP;E580;0
31.12.2018;B120BP;E580;0
01.01.2019;B120BP;E580;0
02.01.2019;B120BP;E580;3356
03.01.2019;B120BP;E580;3572
04.01.2019;B120BP;E580;4272
05.01.2019;B120BP;E580;0
06.01.2019;B120BP;E580;0
07.01.2019;B120BP;E580;2598
08.01.2019;B120BP;E580;3317
09.01.2019;B120BP;E580;3897
10.01.2019;B120BP;E580;3790
11.01.2019;B120BP;E580;3717
12.01.2019;B120BP;E580;0
13.01.2019;B120BP;E580;0
14.01.2019;B120BP;E580;3065
15.01.2019;B120BP;E580;3377
16.01.2019;B120BP;E580;3817
17.01.2019;B120BP;E580;5076
18.01.2019;B120BP;E580;4987
19.01.2019;B120BP;E580;0
20.01.2019;B120BP;E580;0
21.01.2019;B120BP;E580;2123
22.01.2019;B120BP;E580;3101
23.01.2019;B120BP;E580;2966
24.01.2019;B120BP;E580;3603
25.01.2019;B120BP;E580;3927
26.01.2019;B120BP;E580;0
27.01.2019;B120BP;E580;0
28.01.2019;B120BP;E580;2826
29.01.2019;B120BP;E580;1693
30.01.2019;B120BP;E580;2663
31.01.2019;B120BP;E580;1954
01.02.2019;B120BP;E580;2895
02.02.2019;B120BP;E580;0
03.02.2019;B120BP;E580;0
04.02.2019;B120BP;E580;3539
05.02.2019;B120BP;E580;2262
06.02.2019;B120BP;E580;3420
07.02.2019;B120BP;E580;4440
08.02.2019;B120BP;E580;4022
09.02.2019;B120BP;E580;0
10.02.2019;B120BP;E580;0
11.02.2019;B120BP;E580;2766
12.02.2019;B120BP;E580;2504
13.02.2019;B120BP;E580;1918
14.02.2019;B120BP;E580;3370
15.02.2019;B120BP;E580;2865
16.02.2019;B120BP;E580;0
17.02.2019;B120BP;E580;0
18.02.2019;B120BP;E580;3066
19.02.2019;B120BP;E580;3007
20.02.2019;B120BP;E580;4035
21.02.2019;B120BP;E580;3190
22.02.2019;B120BP;E580;3574
23.02.2019;B120BP;E580;0
24.02.2019;B120BP;E580;0
25.02.2019;B120BP;E580;3098
26.02.2019;B120BP;E580;3820
27.02.2019;B120BP;E580;2107
28.02.2019;B120BP;E580;3636
01.03.2019;B120BP;E580;2500
02.03.2019;B120BP;E580;0
03.03.2019;B120BP;E580;0
04.03.2019;B120BP;E580;4307
05.03.2019;B120BP;E580;2387
06.03.2019;B120BP;E580;3318
07.03.2019;B120BP;E580;3162
08.03.2019;B120BP;E580;2886
09.03.2019;B120BP;E580;0
10.03.2019;B120BP;E580;0
11.03.2019;B120BP;E580;3799
12.03.2019;B120BP;E580;5213
13.03.2019;B120BP;E580;3470
14.03.2019;B120BP;E580;3148
15.03.2019;B120BP;E580;3927
16.03.2019;B120BP;E580;0
17.03.2019;B120BP;E580;0
18.03.2019;B120BP;E580;3150
19.03.2019;B120BP;E580;3820
20.03.2019;B120BP;E580;4248
21.03.2019;B120BP;E580;3164
22.03.2019;B120BP;E580;4023
23.03.2019;B120BP;E580;0
24.03.2019;B120BP;E580;0
25.03.2019;B120BP;E580;4137
26.03.2019;B120BP;E580;3008
27.03.2019;B120BP;E580;2799
28.03.2019;B120BP;E580;3327
29.03.2019;B120BP;E580;1454
30.03.2019;B120BP;E580;0
31.03.2019;B120BP;E580;0
01.04.2019;B120BP;E580;1702
02.04.2019;B120BP;E580;1909
03.04.2019;B120BP;E580;3354
04.04.2019;B120BP;E580;2156
05.04.2019;B120BP;E580;2939
06.04.2019;B120BP;E580;0
07.04.2019;B120BP;E580;0
08.04.2019;B120BP;E580;3057
09.04.2019;B120BP;E580;5212
10.04.2019;B120BP;E580;3158
11.04.2019;B120BP;E580;3242
12.04.2019;B120BP;E580;3737
13.04.2019;B120BP;E580;0
14.04.2019;B120BP;E580;0
15.04.2019;B120BP;E580;2373
16.04.2019;B120BP;E580;3058
17.04.2019;B120BP;E580;2518
18.04.2019;B120BP;E580;3100
19.04.2019;B120BP;E580;0
20.04.2019;B120BP;E580;0
21.04.2019;B120BP;E580;0
22.04.2019;B120BP;E580;3146
23.04.2019;B120BP;E580;959
24.04.2019;B120BP;E580;2357
25.04.2019;B120BP;E580;2038
26.04.2019;B120BP;E580;3749
27.04.2019;B120BP;E580;0
28.04.2019;B120BP;E580;0
29.04.2019;B120BP;E580;2159
30.04.2019;B120BP;E580;3636
01.05.2019;B120BP;E580;4297
02.05.2019;B120BP;E580;4153
03.05.2019;B120BP;E580;2555
04.05.2019;B120BP;E580;0
05.05.2019;B120BP;E580;0
06.05.2019;B120BP;E580;5176
07.05.2019;B120BP;E580;3678
08.05.2019;B120BP;E580;2827
09.05.2019;B120BP;E580;4918
10.05.2019;B120BP;E580;3834
11.05.2019;B120BP;E580;0
12.05.2019;B120BP;E580;0
13.05.2019;B120BP;E580;4320
14.05.2019;B120BP;E580;3005
15.05.2019;B120BP;E580;3168
16.05.2019;B120BP;E580;4454
17.05.2019;B120BP;E580;3358
18.05.2019;B120BP;E580;0
19.05.2019;B120BP;E580;0
20.05.2019;B120BP;E580;5812
21.05.2019;B120BP;E580;2930
22.05.2019;B120BP;E580;3914
23.05.2019;B120BP;E580;4184
24.05.2019;B120BP;E580;1707
25.05.2019;B120BP;E580;0
26.05.2019;B120BP;E580;0
27.05.2019;B120BP;E580;0
28.05.2019;B120BP;E580;3804
29.05.2019;B120BP;E580;3021
30.05.2019;B120BP;E580;2437
31.05.2019;B120BP;E580;1950
01.06.2019;B120BP;E580;0
02.06.2019;B120BP;E580;0
03.06.2019;B120BP;E580;2106
04.06.2019;B120BP;E580;2548
05.06.2019;B120BP;E580;1887
06.06.2019;B120BP;E580;4166
